hours-per-week,age,capital-gain,capital-loss,workclass,education,education-num,marital-status,relationship,race,gender,native-country,income,occupation
0,0,0,0,4,15,1,4,1,4,0,39,22550,4
0,1,0,0,2,11,0,4,1,1,1,39,14302,14
1,1,0,0,4,15,1,2,0,1,1,39,35932,4
1,0,0,0,4,15,1,2,0,4,1,39,79798,5
0,1,0,0,4,9,2,2,0,3,1,33,16240,4
0,1,0,0,1,15,1,2,0,4,1,33,78806,1
1,2,0,0,5,9,2,2,0,4,1,39,99999,4
0,1,0,0,4,15,1,2,3,4,0,39,65451,1
0,1,0,0,4,0,0,2,0,4,1,39,50690,4
0,2,0,0,4,11,0,4,4,4,1,39,30050,1
0,1,0,0,4,11,0,4,2,4,0,39,23000,1
0,1,0,0,4,15,1,2,0,4,1,39,35002,3
0,0,0,0,4,15,1,4,3,4,0,39,11000,1
0,1,0,0,4,7,2,5,4,2,0,39,32210,1
0,1,0,0,4,15,1,2,0,4,1,24,44552,3
0,0,0,0,4,11,0,4,3,4,0,39,8000,1
0,0,0,0,4,11,0,4,1,4,1,39,9244,5
0,1,0,0,4,11,0,0,1,1,0,40,10800,1
1,0,0,0,6,11,0,2,0,4,1,39,54501,10
1,2,0,0,4,9,2,2,0,4,1,39,68374,4
1,0,0,0,4,7,2,4,3,4,1,39,26000,13
0,2,0,0,0,9,2,2,0,4,1,39,8500,0
0,1,0,0,4,11,0,2,0,4,1,39,30922,4
1,1,0,0,5,9,2,2,0,4,1,39,91938,4
0,0,0,0,4,11,0,4,1,4,1,39,4203,7
0,0,0,0,2,12,2,4,1,4,0,2,3005,10
0,0,0,0,4,9,2,4,1,4,1,39,5505,8
1,2,0,0,4,15,1,2,0,4,1,39,39913,14
1,0,0,0,4,11,0,2,0,4,1,39,14939,8
1,1,0,0,4,9,2,2,0,4,1,39,41573,10
0,0,0,0,4,9,2,2,0,4,1,39,24000,3
0,1,0,0,5,9,2,2,0,4,1,39,99999,10
0,1,0,0,4,12,2,2,5,4,0,39,80000,4
0,2,0,0,4,1,0,2,0,4,1,6,29315,3
0,0,0,0,4,1,0,4,3,4,0,39,2990,12
0,2,0,0,4,11,0,2,0,3,1,26,16707,3
0,0,0,0,4,15,1,4,1,4,1,39,18973,12
0,0,0,0,4,15,1,4,1,4,0,39,6184,1
1,1,0,0,4,9,2,2,0,4,1,39,33501,4
0,0,0,0,4,1,0,4,3,4,1,39,3501,6
0,0,0,0,4,11,0,2,5,4,0,39,21004,7
0,0,0,0,2,15,1,0,1,4,0,39,25530,11
1,1,0,0,4,9,2,4,1,4,1,39,22060,8
0,1,0,0,4,9,2,4,1,4,1,39,38435,10
0,1,0,0,7,9,2,2,0,4,1,39,32220,1
1,1,0,0,7,9,2,2,0,4,1,39,45040,1
0,2,0,0,4,11,0,6,1,2,0,39,15080,7
0,2,0,0,4,11,0,2,5,2,0,39,30322,6
0,0,0,0,4,11,0,2,0,2,1,39,15015,7
0,1,0,0,4,15,1,0,4,3,0,39,18300,1
0,0,0,0,4,11,0,4,3,3,0,33,1500,1
0,2,0,0,4,9,2,2,0,4,1,39,94917,4
0,0,0,0,4,15,1,4,1,4,0,39,24030,1
0,0,0,0,4,11,0,0,1,4,1,39,20000,3
0,1,0,0,5,15,1,2,0,2,1,14,61470,10
1,0,0,0,4,9,2,4,1,4,0,39,18787,8
1,0,0,0,7,9,2,4,1,4,0,39,42854,10
0,1,0,0,4,9,2,2,0,4,1,9,34666,5
1,2,0,0,4,12,2,2,0,4,1,39,83524,10
1,0,0,0,5,11,0,4,1,4,1,39,66500,4
1,1,0,0,4,7,2,4,1,4,1,39,35600,1
1,1,0,0,4,11,0,4,1,4,1,39,22000,12
0,1,0,0,4,0,0,2,0,4,1,39,22000,5
1,1,0,0,4,9,2,2,0,2,1,39,80501,13
1,1,0,0,6,11,0,2,0,4,1,39,13052,4
0,1,0,0,4,11,0,5,1,4,1,39,14005,3
1,2,0,0,4,6,0,3,4,2,1,14,17000,7
0,0,0,0,4,15,1,2,5,1,0,38,27040,8
0,0,0,0,0,11,0,4,1,2,0,39,3100,0
0,0,0,0,4,15,1,4,1,2,1,39,13052,8
1,0,0,0,4,1,0,2,0,4,1,39,21200,4
1,1,0,0,4,1,0,0,1,4,1,39,27000,7
0,0,0,0,4,11,0,2,0,2,1,39,44020,12
0,1,0,0,4,15,1,4,1,4,0,39,14570,1
0,0,0,0,4,15,1,4,1,2,1,39,10080,4
1,1,0,0,4,11,0,4,1,4,1,39,35327,8
0,1,0,0,4,11,0,0,1,4,0,39,26905,1
1,2,0,0,4,11,0,2,0,4,1,39,23310,7
0,0,0,0,4,1,0,4,3,4,0,39,7000,1
0,1,0,0,4,9,2,4,1,1,0,39,30000,4
0,1,0,0,5,7,2,0,4,4,1,39,34000,8
1,0,0,0,4,11,0,4,2,4,1,39,8250,3
1,1,0,0,4,9,2,4,1,4,1,39,85200,12
0,2,0,0,4,11,0,2,0,4,1,22,80020,3
0,1,0,0,4,15,1,0,1,4,0,39,4475,4
0,1,0,0,4,7,2,4,1,4,1,39,30600,13
0,2,0,0,4,15,1,2,0,4,1,39,59676,13
0,1,0,0,4,8,2,2,5,4,0,39,83081,13
0,2,0,0,4,5,0,2,0,4,1,39,20554,3
0,0,0,0,4,11,0,4,1,4,1,39,4200,11
0,0,0,0,4,11,0,4,1,4,0,39,14466,10
0,0,0,0,4,15,1,4,1,3,0,39,12480,8
0,2,0,0,4,11,0,2,0,4,1,39,11020,8
1,2,0,0,5,15,1,2,0,4,1,39,23488,5
0,0,0,0,4,8,2,4,3,4,0,39,10500,12
0,0,0,0,4,9,2,4,1,1,1,40,10500,3
0,1,0,0,4,12,2,4,1,0,1,39,9500,8
0,0,0,0,4,9,2,4,1,4,1,39,38430,8
0,0,0,0,0,15,1,4,1,4,0,39,8544,0
0,0,0,0,4,15,1,4,1,4,1,0,669,10
0,1,0,0,4,11,0,5,4,2,0,39,1500,8
1,1,0,0,4,15,1,2,0,4,1,39,50079,4
0,1,0,0,4,9,2,0,1,4,1,39,8952,8
0,2,0,0,7,11,0,2,0,4,1,39,19360,12
0,1,0,0,4,11,0,0,2,4,1,39,30000,3
0,0,0,0,4,11,0,5,1,4,0,39,9414,8
1,1,0,0,4,14,2,2,0,4,1,39,99999,10
0,1,0,0,4,11,0,0,1,1,1,40,23000,6
0,2,0,0,4,15,1,0,1,1,1,40,15000,5
1,1,0,0,4,9,2,2,0,4,1,39,99999,12
1,2,0,0,2,9,2,2,0,2,1,39,94748,4
1,1,0,0,6,15,1,5,4,4,0,39,8510,5
0,0,0,0,4,15,1,4,2,4,0,39,20100,4
0,1,0,0,4,11,0,0,4,4,0,39,19181,1
0,2,0,0,0,4,0,2,0,2,1,5,9100,0
0,2,0,0,4,11,0,2,5,4,0,39,45200,1
0,0,0,0,4,11,0,4,3,4,0,39,16200,1
0,2,0,0,4,6,0,2,0,4,1,39,31800,3
0,0,0,0,4,11,0,4,1,4,1,39,22305,7
0,2,0,0,4,11,0,2,0,4,1,39,67000,7
0,2,0,0,4,8,2,0,4,4,0,39,21149,12
0,0,0,0,4,15,1,4,3,4,0,39,5400,8
0,2,0,0,4,11,0,2,0,4,1,39,21373,11
0,0,0,0,4,11,0,2,0,2,1,39,18508,7
1,2,0,0,4,0,0,0,4,2,0,39,12000,8
0,0,0,0,4,2,0,4,3,2,1,39,1000,8
0,2,0,0,4,11,0,2,0,2,1,39,25000,1
1,0,0,0,6,11,0,4,4,2,1,39,34800,14
0,0,0,0,4,7,2,4,1,2,0,39,6390,1
0,1,0,0,7,8,2,4,4,2,0,39,40505,10
0,1,0,0,4,9,2,5,4,2,0,39,10374,7
0,1,0,0,0,11,0,2,0,4,1,39,30596,0
0,0,0,0,7,11,0,4,4,2,0,39,10000,12
0,1,0,0,4,1,0,2,0,4,1,39,13827,5
0,2,0,0,4,11,0,0,4,4,0,39,5550,4
0,1,0,0,7,9,2,4,3,4,0,39,7146,10
0,2,0,0,4,11,0,4,2,4,1,39,12040,13
0,1,0,0,4,8,2,5,4,2,0,39,4665,12
0,0,0,0,4,1,0,4,3,2,0,39,4000,8
1,2,0,0,4,15,1,2,0,4,1,39,72487,4
0,1,0,0,5,15,1,3,4,4,0,39,8000,1
0,0,0,0,4,9,2,4,3,4,1,39,35050,8
0,0,0,0,4,11,0,4,3,4,1,39,6000,8
0,0,0,0,4,11,0,2,0,4,1,39,50500,12
0,1,0,0,6,15,1,2,0,4,1,39,81790,3
0,1,0,0,4,7,2,4,1,2,1,9,52344,13
1,0,0,0,4,11,0,2,0,4,1,39,34222,5
0,0,0,0,4,7,2,2,5,4,0,39,41050,1
1,1,0,0,4,8,2,0,1,4,1,39,30364,12
0,1,0,0,7,11,0,0,1,4,0,39,15300,1
0,0,0,0,4,11,0,4,1,4,1,39,13350,1
0,1,0,0,4,9,2,0,1,4,1,39,24410,12
0,0,0,0,4,11,0,4,1,4,1,39,17796,12
0,2,0,0,6,11,0,0,1,4,1,9,30300,10
0,2,0,0,6,14,2,2,0,4,1,5,99999,10
1,1,0,0,2,15,1,0,4,2,0,39,10000,4
0,0,0,0,4,11,0,4,3,2,1,39,5000,8
0,1,0,0,4,15,1,4,4,2,0,39,9000,11
0,0,0,0,2,9,2,5,1,4,1,39,23600,10
1,1,0,0,4,15,1,2,0,4,1,29,20800,14
1,0,0,0,4,15,1,4,1,4,0,26,20300,1
1,0,0,0,4,8,2,0,4,4,0,4,13357,8
0,2,0,0,5,7,2,2,0,4,1,39,60000,12
0,0,0,0,2,9,2,4,3,4,0,39,18000,10
0,1,0,0,2,12,2,0,1,3,0,39,29001,10
1,1,0,0,7,12,2,4,1,2,0,39,15578,1
1,1,0,0,5,12,2,2,0,4,1,39,99999,10
0,1,0,0,4,15,1,2,0,4,1,6,11800,12
1,2,0,0,0,5,0,2,2,4,1,6,12330,0
0,1,0,0,4,4,0,5,1,4,1,13,2000,5
0,0,0,0,4,4,0,5,1,3,1,26,10000,3
0,0,0,0,4,15,1,4,3,4,1,39,12000,1
0,2,0,0,0,11,0,2,0,4,1,5,27100,0
1,1,0,0,6,12,2,4,3,4,1,5,20020,10
0,2,0,0,4,15,1,5,1,4,0,29,6900,8
0,2,0,0,4,11,0,0,1,2,0,39,12032,6
0,2,0,0,4,11,0,4,4,2,0,39,11360,8
0,0,0,0,4,11,0,4,3,2,1,39,1001,12
0,2,0,0,4,11,0,6,4,2,0,39,20433,13
0,0,0,0,4,11,0,4,3,2,0,39,8746,6
0,0,0,0,4,15,1,2,0,4,1,0,27650,14
0,2,0,0,4,2,0,2,0,4,1,5,36686,14
0,2,0,0,4,14,2,2,0,1,1,19,49903,4
0,2,0,0,4,7,2,0,3,4,1,39,8000,10
0,1,0,0,2,9,2,2,0,1,1,30,43281,3
0,1,0,0,4,9,2,2,0,2,1,14,57941,6
0,2,0,0,0,4,0,6,4,2,0,39,3500,0
0,0,0,0,4,15,1,0,3,2,0,39,6000,12
0,0,0,0,4,11,0,2,2,2,1,39,17000,14
0,1,0,0,4,15,1,5,4,2,0,14,8000,8
0,1,0,0,0,6,0,0,4,4,0,5,1200,0
0,0,0,0,4,9,2,4,2,4,0,5,1200,6
0,0,0,0,4,4,0,0,4,3,0,16,2000,8
0,0,0,0,4,0,0,4,2,4,1,16,2000,3
1,2,0,0,4,5,0,3,1,2,1,6,6000,3
0,2,0,0,4,3,0,0,1,3,1,6,9715,3
1,2,0,0,4,2,0,3,1,3,1,6,4600,6
0,0,0,0,4,15,1,4,3,4,0,39,5200,8
0,1,0,0,4,6,0,5,1,4,1,0,11868,3
0,0,0,0,4,15,1,4,3,4,0,5,10999,1
0,0,0,0,1,2,0,4,1,2,1,14,26000,1
0,2,0,0,4,6,0,0,4,4,0,5,9000,7
0,2,0,0,4,11,0,0,1,4,1,5,12000,11
0,2,0,0,2,7,2,4,1,4,1,5,26488,1
0,2,0,0,4,7,2,2,0,4,1,5,22112,3
1,1,0,0,6,11,0,0,3,4,1,0,10079,12
0,0,0,0,4,9,2,4,1,4,1,39,28020,12
0,2,0,0,4,12,2,4,1,4,1,5,35900,4
0,1,0,0,4,9,2,4,4,4,0,5,21952,4
0,2,0,0,4,9,2,0,4,4,0,11,17420,1
0,1,0,0,4,11,0,2,0,4,1,39,39009,6
0,1,0,0,2,9,2,2,0,4,1,39,99999,10
1,1,0,0,4,9,2,2,0,4,1,39,99999,4
0,1,0,0,4,15,1,0,4,4,0,5,31035,3
0,1,0,0,6,14,2,2,0,4,1,5,71000,10
0,2,0,0,2,12,2,2,0,4,1,39,99999,4
1,2,0,0,6,12,2,2,0,4,1,39,99999,4
1,2,0,0,5,9,2,2,0,4,1,5,82550,4
1,0,0,0,0,15,1,4,3,4,1,39,24000,0
0,2,0,0,2,12,2,2,0,4,1,5,11791,4
1,1,0,0,6,7,2,4,3,4,1,39,12000,12
1,2,0,0,5,11,0,2,0,4,1,5,33022,12
0,0,0,0,0,11,0,4,3,4,1,39,3320,0
0,2,0,0,4,5,0,2,0,4,1,5,14092,14
0,2,0,0,4,4,0,5,2,4,0,5,1440,8
0,1,0,0,5,10,2,2,0,4,1,5,99999,10
0,2,0,0,4,15,1,6,1,4,0,5,28821,1
0,2,0,0,4,15,1,0,4,4,0,5,24129,12
0,2,0,0,0,11,0,2,0,4,1,5,24367,0
0,1,0,0,4,8,2,2,0,4,1,0,70089,3
0,1,0,0,4,8,2,0,4,4,1,39,29800,10
0,2,0,0,0,11,0,2,0,4,1,39,39650,0
0,1,0,0,4,11,0,2,0,4,1,4,37000,1
0,1,0,0,2,11,0,2,0,4,1,0,30000,3
0,2,0,0,4,11,0,0,1,4,0,39,1307,1
0,1,0,0,4,9,2,2,0,1,1,0,30267,4
1,1,0,0,4,12,2,0,1,4,1,12,99999,4
1,0,0,0,4,10,2,4,1,4,1,39,45000,10
0,0,0,0,4,9,2,4,1,4,0,39,26000,10
1,1,0,0,5,15,1,2,0,4,1,5,51073,12
0,1,0,0,4,15,1,2,0,4,1,5,69006,4
1,2,0,0,5,15,1,0,1,4,1,5,54614,12
0,2,0,0,4,11,0,2,0,4,1,8,12995,3
0,1,0,0,4,11,0,4,3,4,1,8,15000,3
0,0,0,0,4,15,1,4,3,4,0,8,14000,12
0,0,0,0,0,15,1,0,3,4,1,8,6000,0
0,0,0,0,0,9,2,4,3,4,0,8,2500,0
0,0,0,0,4,6,0,4,3,4,1,8,7000,3
0,1,0,0,6,12,2,0,4,4,1,29,14000,6
0,0,0,0,4,11,0,4,4,2,0,23,14060,1
0,0,0,0,4,11,0,4,2,2,1,23,11060,1
0,0,0,0,4,11,0,4,2,2,1,23,10060,12
0,0,0,0,4,1,0,4,1,2,1,23,8615,3
0,0,0,0,4,1,0,4,1,2,0,23,15005,8
0,2,0,0,2,8,2,2,0,2,1,39,58200,3
0,2,0,0,4,11,0,3,4,4,0,5,7055,12
0,0,0,0,4,11,0,4,3,4,1,5,18779,3
0,1,0,0,4,8,2,0,4,4,1,39,8600,4
0,1,0,0,4,15,1,3,4,4,0,29,6290,8
0,1,0,0,4,3,0,2,0,4,1,5,13440,14
0,2,0,0,6,11,0,2,0,4,1,5,16530,3
0,1,0,0,4,11,0,0,3,4,0,5,11440,7
0,1,0,0,4,11,0,2,2,4,0,4,15455,9
0,2,0,0,4,6,0,2,0,4,1,28,17000,6
0,2,0,0,2,11,0,2,0,4,1,39,40200,3
0,0,0,0,2,1,0,4,3,4,0,39,2020,8
0,2,0,0,4,1,0,2,0,4,1,5,21757,3
0,0,0,0,4,11,0,4,3,4,0,5,15050,1
0,0,0,0,4,11,0,4,3,4,1,5,14876,11
1,0,0,0,4,11,0,2,0,4,1,5,22020,12
0,2,0,0,4,11,0,0,4,4,0,5,13240,1
0,2,0,0,6,11,0,2,0,4,1,29,28021,3
1,1,0,0,4,11,0,0,2,4,0,29,18000,8
0,1,0,0,4,11,0,4,2,4,1,29,20000,6
0,1,0,0,7,11,0,4,4,2,0,39,13520,1
0,1,0,0,2,1,0,4,4,4,0,39,3500,8
0,0,0,0,1,11,0,4,1,2,0,39,16000,1
0,2,0,0,2,1,0,2,0,2,1,39,30000,6
0,1,0,0,4,11,0,5,4,2,0,39,21534,1
0,0,0,0,4,11,0,4,3,2,1,39,17000,3
1,1,0,0,4,12,2,4,1,4,1,39,40000,12
0,0,0,0,4,9,2,6,4,4,0,5,41373,12
0,2,0,0,4,9,2,2,0,4,1,5,58424,1
1,2,0,0,4,8,2,2,0,4,1,39,85337,4
1,2,0,0,4,9,2,2,0,4,1,39,99999,4
0,2,0,0,4,11,0,2,0,4,1,39,38838,12
1,1,0,0,6,11,0,2,0,4,1,5,58200,14
1,2,0,0,4,11,0,2,0,4,1,5,13000,8
0,2,0,0,6,0,0,4,1,4,1,12,6850,3
0,1,0,0,4,11,0,2,0,1,1,37,3010,8
0,2,0,0,2,10,2,4,1,4,0,39,60577,10
1,1,0,0,4,9,2,2,0,4,1,23,47063,12
1,0,0,0,4,15,1,4,4,4,1,39,15510,12
0,0,0,0,4,15,1,4,2,4,1,39,5000,1
1,2,0,0,4,15,1,2,0,4,1,5,51688,12
1,2,0,0,4,15,1,0,4,4,0,39,17108,12
0,0,0,0,4,15,1,4,3,4,0,39,10026,1
0,1,0,0,2,14,2,4,1,4,1,39,73299,10
1,1,0,0,5,14,2,4,1,4,0,39,40000,12
1,2,0,0,4,9,2,2,0,4,1,39,99999,12
0,0,0,0,4,9,2,4,3,4,1,39,15263,1
0,1,0,0,2,11,0,2,0,4,1,5,62290,3
0,0,0,0,5,11,0,5,4,4,0,16,5200,12
0,0,0,0,4,15,1,4,4,2,0,39,5000,1
0,0,0,0,4,15,1,4,1,3,1,0,13000,1
0,1,0,0,4,12,2,4,1,4,1,0,15000,1
0,2,0,0,4,9,2,0,4,4,0,5,5321,10
0,1,0,0,6,15,1,5,3,4,0,5,1000,8
0,0,0,0,4,11,0,5,4,2,0,39,3000,6
0,0,0,0,0,1,0,4,1,2,0,39,3000,0
1,0,0,0,4,11,0,2,0,4,1,39,9000,8
1,0,0,0,6,9,2,4,1,4,0,39,35000,12
0,1,0,0,4,11,0,3,4,2,0,39,13500,8
1,2,0,0,5,9,2,2,0,4,1,39,88468,4
0,2,0,0,4,9,2,2,0,4,1,20,99999,12
0,2,0,0,6,0,0,5,2,3,1,5,18000,12
0,0,0,0,4,15,1,4,3,3,0,5,8305,1
0,2,0,0,4,6,0,2,0,4,1,5,35833,11
0,1,0,0,6,6,0,2,2,4,1,5,20100,5
0,0,0,0,4,15,1,4,3,4,1,4,13200,12
0,2,0,0,4,10,2,0,1,4,0,5,9780,10
0,1,0,0,4,12,2,4,1,4,1,39,30512,10
0,0,0,0,7,9,2,4,1,4,0,39,18050,1
0,0,0,0,7,12,2,4,1,4,1,34,18075,4
0,0,0,0,4,1,0,4,1,4,0,16,7020,12
0,0,0,0,4,4,0,4,1,4,1,0,8000,14
0,2,0,0,4,11,0,0,4,4,1,4,12525,8
0,2,0,0,0,5,0,2,0,4,1,0,6900,0
0,2,0,0,4,15,1,2,0,4,1,0,30000,3
0,2,0,0,4,0,0,6,4,4,0,12,8820,14
0,0,0,0,4,7,2,2,0,4,1,27,4400,6
0,0,0,0,4,15,1,4,1,2,1,14,13000,12
1,0,0,0,0,11,0,3,4,2,0,14,9100,0
0,1,0,0,4,8,2,0,3,4,0,5,20000,1
0,1,0,0,4,11,0,3,4,2,0,14,5280,8
0,1,0,0,4,8,2,2,0,4,1,39,41000,3
0,1,0,0,4,1,0,2,0,4,1,5,49020,4
0,2,0,0,2,12,2,4,4,4,0,39,24571,10
0,0,0,0,0,2,0,4,3,4,0,39,2200,0
0,1,0,0,4,15,1,0,4,4,0,4,27040,1
0,2,0,0,4,5,0,0,1,4,0,5,9167,6
1,2,0,0,6,5,0,0,1,4,1,5,25091,14
0,2,0,0,4,11,0,2,5,4,0,4,6916,7
0,0,0,0,4,11,0,4,3,4,0,4,10400,12
0,2,0,0,4,11,0,2,0,4,1,5,72700,8
0,1,0,0,4,11,0,2,5,4,0,27,33000,7
0,2,0,0,4,10,2,5,4,4,0,27,5000,9
0,2,0,0,4,15,1,2,0,4,1,5,72373,6
0,0,0,0,4,15,1,4,3,4,1,39,6000,14
0,1,0,0,4,8,2,2,0,4,1,6,55750,12
0,2,0,0,5,11,0,2,0,4,1,5,40310,12
0,1,0,0,4,11,0,2,0,4,1,4,30504,12
0,2,0,0,1,11,0,6,4,4,0,11,14500,12
0,2,0,0,4,5,0,2,0,4,1,5,3220,11
0,2,0,0,2,11,0,0,1,4,0,39,25801,1
1,0,0,0,4,9,2,2,0,1,1,30,99999,10
0,0,0,0,4,7,2,4,1,4,1,29,15000,10
0,1,0,0,4,11,0,4,4,4,0,27,28887,6
0,0,0,0,4,11,0,4,3,4,1,27,8000,1
0,0,0,0,4,15,1,4,2,4,1,27,17000,8
0,0,0,0,4,3,0,5,4,4,1,16,15000,6
0,0,0,0,4,4,0,4,2,4,1,16,5000,6
0,1,0,0,2,8,2,0,3,4,0,5,30000,11
0,0,0,0,4,15,1,4,2,4,0,39,12000,13
0,0,0,0,4,15,1,4,2,4,1,39,12000,12
0,0,0,0,4,11,0,4,3,4,0,39,11000,3
0,0,0,0,4,15,1,4,4,4,0,0,18000,12
0,0,0,0,0,8,2,4,2,4,0,0,16000,0
0,2,0,0,4,11,0,2,0,4,1,29,23057,8
0,0,0,0,4,11,0,3,3,4,1,29,18624,14
0,0,0,0,4,8,2,2,0,4,1,13,12000,3
0,0,0,0,4,11,0,2,0,4,1,39,38001,3
0,0,0,0,4,15,1,2,0,4,1,5,70006,4
1,2,0,0,4,12,2,2,0,4,1,39,38194,13
0,0,0,0,0,7,2,4,3,4,0,39,1500,0
0,0,0,0,6,11,0,4,4,4,0,6,99999,10
0,1,0,0,6,11,0,2,2,4,0,5,40878,12
0,1,0,0,5,11,0,0,4,4,0,0,18202,1
0,0,0,0,0,15,1,4,3,4,0,0,2400,0
1,2,0,0,5,9,2,6,1,4,0,0,9596,4
0,2,0,0,4,12,2,4,1,4,0,9,60400,10
0,1,0,0,4,15,1,0,4,4,0,39,23040,1
1,2,0,0,5,4,0,2,0,4,1,5,14024,14
0,1,0,0,4,11,0,2,0,4,1,2,34000,11
0,2,0,0,4,0,0,4,4,4,0,29,15013,8
0,2,0,0,4,15,1,0,1,4,0,39,12470,9
1,2,0,0,6,11,0,2,0,4,1,5,30000,10
0,2,0,0,4,15,1,5,3,4,1,5,22095,1
0,2,0,0,2,9,2,2,0,4,1,5,23930,14
0,0,0,0,4,11,0,2,5,4,0,5,20800,8
0,1,0,0,4,1,0,3,1,2,1,39,27000,3
0,1,0,0,4,11,0,2,0,2,1,0,45000,6
0,0,0,0,4,15,1,4,2,4,1,27,5432,1
0,0,0,0,4,15,1,4,2,4,1,27,8000,1
0,2,0,0,4,11,0,2,2,4,1,27,27000,3
0,2,0,0,4,4,0,2,5,2,0,14,25800,9
0,2,0,0,6,11,0,2,0,4,1,39,41859,3
0,0,0,0,4,11,0,4,3,4,0,39,20005,1
0,0,0,0,4,11,0,2,0,4,1,5,30100,6
0,1,0,0,4,11,0,2,0,4,1,5,57996,7
0,1,0,0,4,8,2,2,0,4,1,5,42465,1
0,2,0,0,0,15,1,2,0,4,1,39,43823,0
1,1,0,0,4,9,2,2,0,4,1,31,27722,12
0,2,0,0,4,8,2,0,1,4,1,5,56019,3
0,2,0,0,4,8,2,0,4,4,0,39,30150,1
0,2,0,0,6,4,0,5,4,4,0,5,3120,8
0,0,0,0,4,15,1,4,3,4,1,39,1200,1
0,1,0,0,4,11,0,5,4,4,0,3,9071,8
0,2,0,0,4,2,0,5,2,4,0,5,15000,7
0,2,0,0,4,3,0,0,4,4,0,5,3005,9
0,0,0,0,4,15,1,4,3,4,1,5,9609,6
0,0,0,0,4,15,1,4,3,4,0,39,6000,1
0,2,0,0,2,11,0,2,0,2,1,0,8056,11
0,0,0,0,0,15,1,0,3,2,0,39,22210,0
0,2,0,0,4,6,0,2,0,2,1,39,28600,14
0,0,0,0,4,0,0,2,3,2,1,39,11900,3
1,2,0,0,2,11,0,2,0,2,1,39,30600,14
0,1,0,0,4,11,0,0,4,2,0,39,28059,1
0,2,0,0,4,4,0,0,1,4,1,5,11000,8
0,2,0,0,4,4,0,4,1,4,1,5,11000,8
0,2,0,0,4,11,0,6,1,4,0,39,15402,4
0,1,0,0,5,15,1,2,0,2,1,14,17000,14
0,1,0,0,4,11,0,2,0,2,1,14,4000,7
0,2,0,0,2,4,0,0,2,2,0,14,10400,8
0,1,0,0,4,15,1,2,2,2,0,14,20800,11
0,2,0,0,4,11,0,0,4,2,0,23,8000,8
0,0,0,0,4,13,0,4,3,2,0,23,2594,8
0,0,0,0,4,15,1,4,3,2,0,23,16578,1
0,2,0,0,4,7,2,6,4,4,0,5,49576,12
0,0,0,0,4,15,1,4,3,4,1,39,3120,8
1,0,0,0,5,12,2,2,0,4,1,0,99999,4
1,0,0,0,1,15,1,2,0,4,1,5,67312,1
0,2,0,0,4,5,0,6,4,3,0,6,10816,7
0,0,0,0,2,15,1,4,3,4,1,39,8400,11
0,1,0,0,6,11,0,4,3,4,1,39,7000,14
1,2,0,0,4,7,2,4,1,4,0,5,24060,1
1,1,0,0,4,15,1,2,0,4,1,5,33800,12
0,1,0,0,6,5,0,2,0,4,1,5,16508,5
0,0,0,0,2,11,0,0,3,4,0,5,14560,1
0,1,0,0,4,4,0,3,1,4,1,33,12000,3
0,0,0,0,7,9,2,2,5,2,0,39,49050,10
0,0,0,0,4,11,0,4,3,4,0,39,16952,1
0,0,0,0,4,0,0,0,3,4,1,39,12000,14
0,0,0,0,4,11,0,4,1,4,0,39,7500,12
0,2,0,0,4,6,0,0,1,2,1,39,3000,5
0,2,0,0,4,1,0,5,1,2,0,39,2500,9
0,2,0,0,4,9,2,2,0,4,1,5,44413,4
0,0,0,0,4,15,1,2,0,4,1,27,15000,7
0,2,0,0,4,4,0,0,2,4,0,27,15300,7
0,1,0,0,4,11,0,0,4,2,0,14,7940,8
0,2,0,0,6,0,0,2,0,2,1,14,46983,3
1,2,0,0,4,15,1,2,0,2,1,14,99999,10
1,2,0,0,5,10,2,0,1,4,1,39,99999,4
0,1,0,0,4,9,2,2,0,4,1,39,60424,10
0,0,0,0,4,3,0,2,5,0,0,26,10500,7
0,2,0,0,4,11,0,5,1,4,0,39,4000,12
0,0,0,0,4,11,0,4,1,4,0,39,6000,8
0,2,0,0,0,11,0,2,5,2,0,39,13015,0
0,2,0,0,4,9,2,2,0,4,1,5,14487,8
0,2,0,0,4,9,2,4,3,4,1,5,35000,4
1,2,0,0,4,11,0,4,3,4,0,5,34100,4
0,2,0,0,5,4,0,2,0,4,1,5,17708,12
0,0,0,0,4,11,0,4,3,4,0,39,18149,12
0,2,0,0,4,11,0,0,1,4,0,39,33207,12
0,1,0,0,4,14,2,4,1,4,0,5,32020,4
0,1,0,0,4,12,2,4,1,4,1,39,38100,4
1,1,0,0,4,11,0,0,1,4,1,39,20050,4
0,2,0,0,2,12,2,4,1,4,1,39,50400,10
0,1,0,0,4,8,2,4,3,4,1,39,17000,8
0,0,0,0,2,9,2,4,4,4,1,39,18074,10
1,0,0,0,4,9,2,4,2,4,1,39,4022,12
0,1,0,0,4,9,2,0,4,1,0,30,26000,10
0,2,0,0,2,14,2,5,1,2,1,39,44650,10
0,0,0,0,6,11,0,4,2,2,1,39,13000,7
0,2,0,0,4,11,0,2,2,2,0,23,15601,8
0,1,0,0,4,15,1,2,0,4,1,39,71800,13
1,1,0,0,2,11,0,3,1,4,1,11,73200,11
0,0,0,0,4,11,0,3,1,4,0,10,13050,8
0,2,0,0,4,9,2,2,0,4,1,4,30000,10
0,0,0,0,4,15,1,4,3,4,1,39,2138,4
